CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share
17005951400,Illinois,Bond,0,3146,1258,0,0,0,0,0,0,0,0,0,14.2,60492,0,0,0,0,0,0,0,64.09928343,64.09928343,0,34.0302233,34.0302233,0,3141.573155,0.998592866,1381.977938,0.439280972,710.2087511,0.225749762,513.1570384,0.163114125,3083.628153,0.980174238,5.604376799,0.001781429,4.736251185,0.001505484,0,0,8.604376975,0.002735021,39.00000009,0.012396694,29.00000006,0.009218055,42.94711225,0.034139199,165.695921,0.131713769,3092.686258,0.983053483,1370.17923,0.435530588,702.4645252,0.223288152,504.7853695,0.160453074,3040.663409,0.966517295,3.283673801,0.001043762,3.295671241,0.001047575,0,0,6.443507093,0.002048159,39.00000009,0.012396694,29.00000006,0.009218055,42.94711225,0.034139199,162.9412666,0.129524059,64.09928343,0.020374852,34.0302233,0.010816981,13.90491891,0.004419873,11.58436719,0.003682253,62.93641794,0.020005219,0.000207449,6.59E-08,0,0,0,0,0,0,1.162658539,0.000369567,0,0,1.562109629,0.001241741,3.378124273,0.002685313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17005951500,Illinois,Bond,0,4448,1746,0,0,0,0,0,0,0,0,0,13.5,66875,0,0,0,0,0,0,0,310.0693595,310.0693595,0,168.6190813,168.6190813,0,4448.000005,1.000000001,1375.487151,0.309237219,1048.000001,0.235611511,656.9999999,0.147706835,4366.000004,0.981564749,24.9999999,0.005620504,10.00000016,0.002248201,0,0,14.0000001,0.003147482,32.99999981,0.007419065,45.00000017,0.010116907,95.01064188,0.054416175,244.5638297,0.140070922,4446.44037,0.999649364,1375.162839,0.309164307,1047.901946,0.235589466,656.3530919,0.147561397,4364.440368,0.981214112,24.9999999,0.005620504,10.00000016,0.002248201,0,0,14.0000001,0.003147482,32.99999981,0.007419065,45.00000017,0.010116907,94.95570848,0.054384713,244.4181458,0.139987483,310.0693595,0.069709838,168.6190813,0.037908966,62.23308644,0.013991251,63.11873614,0.014190363,301.1319926,0.067700538,0,0,0,0,0,0,1.937366962,0.000435559,6.999999923,0.001573741,12.18113249,0.002738564,14.7179681,0.008429535,19.17250216,0.010980815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17007010100,Illinois,Boone,1,8562,2952,0,71,0.0082925,1,1,1,1,1,1,18.2,49392,1,1,1,1,1,0,0,1059.420915,5485.441112,1059.420915,329.0227225,2487.522603,329.0227225,5485.441112,0.64067287,2487.522603,0.290530554,1782.10142,0.208140787,528.896314,0.06177252,4152.057025,0.484940087,149.9152522,0.017509373,49.08040139,0.005732352,1,0.000116795,39.30475921,0.004590605,1094.083689,0.127783659,1923.338259,0.224636564,237.1652733,0.08034054,465.1480961,0.157570493,1059.420915,0.123735215,329.0227225,0.038428255,373.8568274,0.043664661,102.7010225,0.01199498,883.3897644,0.103175632,24.13717714,0.002819105,20.2582842,0.002366069,0,0,1,0.000116795,130.6356867,0.015257613,219.0411906,0.025582947,1.991522227,0.000674635,76.85167449,0.026033765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17007010200,Illinois,Boone,1,6105,2122,0,119,0.0194922,1,1,1,1,1,1,15.8,51813,1,1,1,1,1,0,0,1845.442026,5104.158951,1845.442026,559.3818922,2037.368305,559.3818922,5104.158951,0.836062072,2037.368305,0.333721262,1476.18471,0.241799297,592.1252863,0.096990219,3836.171558,0.62836553,63.00110655,0.010319592,29.38547584,0.004813346,0,0,27.40465216,0.004488887,1148.196155,0.188074718,1716.013832,0.281083347,142.4237081,0.067117676,220.4322859,0.103879494,1845.442026,0.302283706,559.3818922,0.091626846,519.930534,0.085164707,196.5011961,0.032186928,1418.263426,0.232311782,20.32557646,0.003329333,7.782420617,0.001274762,0,0,6.544147283,0.001071932,392.5264591,0.064295898,584.3177843,0.095711349,37.14889111,0.017506546,79.54509525,0.037485907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17007010300,Illinois,Boone,1,6631,2378,0,40,0.0060323,0,1,0,0,0,1,22.3,42614,0,1,0,1,0,0,0,200.5940595,4132.216911,200.5940595,72.46202999,2090.10452,72.46202999,4132.216911,0.623166477,2090.10452,0.315202009,1271.312869,0.191722647,380.5865721,0.057395049,3151.155674,0.475215755,110.5041956,0.016664786,38.74763543,0.005843408,0,0,22.37572346,0.003374412,809.433682,0.122068117,1450.084764,0.218682667,40.63509269,0.017087928,198.2444723,0.083366052,200.5940595,0.030250952,72.46202999,0.010927768,55.95238972,0.008438002,30.41958857,0.004587481,165.8016379,0.025004017,2.538110614,0.000382764,0.432098508,6.52E-05,0,0,0.269905537,4.07E-05,31.55231491,0.004758304,69.99371624,0.01055553,0.391604036,0.000164678,10.1312601,0.004260412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17007010400,Illinois,Boone,1,6841,2338,0,0,0,0,0,0,0,0,0,7.6,75909,1,1,1,1,1,0,0,4592.095249,5941.080617,4592.095249,909.5242025,1001.033099,909.5242025,5941.080617,0.868452071,1001.033099,0.146328475,1615.603741,0.23616485,825.1874676,0.120623808,5125.138846,0.749179776,98.38580626,0.014381787,92.03352289,0.013453227,11.99999993,0.00175413,15.22813405,0.00222601,598.2943209,0.087457144,1076.742318,0.157395457,2.106246962,0.000900876,88.32068118,0.037776168,4592.095249,0.671260817,909.5242025,0.132951937,1087.803668,0.159012377,772.8443281,0.11297242,4111.373455,0.600990126,41.64366587,0.006087365,49.95288047,0.007301985,11.99999993,0.00175413,12.05101439,0.001761587,365.0742587,0.053365628,664.8058183,0.097179626,2.102375814,0.00089922,72.52490212,0.031020061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17007010500,Illinois,Boone,0,10185,3562,0,80,0.0078547,0,0,0,0,0,0,3.4,96500,0,0,0,0,0,0,0,0,0,0,0,0,0,10185.00001,1.000000001,1278.166009,0.125494944,2592.000001,0.2544919,1430.999995,0.140500736,9374.99999,0.92047128,107.0000004,0.010505646,197.0000002,0.01934217,3.000000048,0.000294551,15.99999998,0.001570938,487.0000048,0.047815415,796.0000093,0.078154149,70.98874717,0.019929463,185.1435023,0.051977401,10132.32607,0.994828284,1274.356489,0.125120912,2575.281218,0.25285039,1428.046121,0.140210714,9331.515847,0.91620185,106.1836722,0.010425496,193.9547906,0.01904318,3.000000048,0.000294551,15.99999998,0.001570938,481.6717509,0.047292268,786.7068527,0.077241714,70.49915926,0.019792016,184.2141151,0.051716484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17007010601,Illinois,Boone,0,3859,1372,0,0,0,0,0,0,0,0,0,14.4,68910,0,0,0,0,0,0,0,0,0,0,0,0,0,3768.344868,0.976508129,1272.304385,0.329697949,961.7265514,0.24921652,519.914088,0.134727672,3374.408497,0.874425628,21.50563202,0.005572851,7.999999821,0.002073076,0,0,19.00000024,0.004923555,345.4307485,0.089513021,577.334682,0.149607329,13.73096434,0.010007992,191.2276182,0.13937873,3721.742832,0.964431934,1257.224289,0.325790176,947.9806325,0.245654478,518.7134955,0.134416558,3335.661526,0.864384951,20.20434368,0.005235642,7.999999821,0.002073076,0,0,19.00000024,0.004923555,338.876972,0.087814712,567.8173754,0.147141066,13.73096434,0.010007992,188.9570306,0.137723783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17007010602,Illinois,Boone,1,11982,3781,0,0,0,0,0,0,0,0,0,8.9,71214,1,1,1,1,1,0,0,9138.008615,10743.18708,9138.008615,2636.04463,3042.92765,2636.04463,10743.18708,0.896610506,3042.92765,0.253958242,3471.905933,0.289760135,850.3579754,0.070969619,9560.684081,0.797920554,240.7765514,0.020094855,219.3458706,0.018306282,7.000000276,0.00058421,16.25882737,0.001356938,699.1217482,0.058347667,1222.519605,0.102029678,96.01428543,0.025393887,373.4307293,0.09876507,9138.008615,0.762644685,2636.04463,0.220000386,2974.52344,0.248249327,714.5130938,0.059632206,8169.691751,0.681830391,180.8147609,0.015090533,207.4446805,0.017313026,6.000000238,0.000500751,13.12630102,0.001095502,560.9311203,0.046814482,966.8935026,0.080695502,82.20657272,0.021742019,316.2596407,0.083644443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17009970400,Illinois,Brown,0,2606,1115,0,0,0,0,0,0,0,0,0,6.1,79250,0,0,0,0,0,0,0,73.86857701,73.86857701,0,14.80683638,14.80683638,0,2599.255419,0.997411903,467.2932008,0.179314352,556.6252977,0.213593744,476.253016,0.1827525,2566.255419,0.984748818,3.99999999,0.001534919,2.999999921,0.00115119,1.000000027,0.00038373,3.000000062,0.00115119,22.00000036,0.008442057,14.00000006,0.005372218,25.73128593,0.023077386,14.26160468,0.012790677,2581.106963,0.990447799,464.1327496,0.178101592,555.0656806,0.212995273,468.3966016,0.17973776,2548.123413,0.977791026,3.991775144,0.001531763,2.999999921,0.00115119,1.000000027,0.00038373,3.000000062,0.00115119,21.99177551,0.008438901,14.00000006,0.005372218,25.04677542,0.022463476,14.1013158,0.01264692,73.86857701,0.028345578,14.80683638,0.005681825,13.29471908,0.005101581,15.3126853,0.005875934,72.07726726,0.027658199,0,0,0.999999989,0.00038373,0,0,0,0,0.791309685,0.000303649,0,0,0.573113407,0.000514003,0.381413463,0.000342075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17009970500,Illinois,Brown,1,4331,984,0,2110,0.4871854,1,1,1,0,0,1,15.1,53194,1,1,1,1,1,0,0,2020.323268,3474.393615,2020.323268,1138.263961,1797.724153,1138.263961,3474.393615,0.802215104,1797.724153,0.415082926,349.92821,0.080796169,265.456552,0.061292208,1874.8558,0.432892127,1271.537803,0.293589888,5.000000119,0.001154468,1,0.000230894,11.00000024,0.002539829,311.0000038,0.071807897,378.8998947,0.087485545,53.17526433,0.054039903,88.58970995,0.090030193,2020.323268,0.466479628,1138.263961,0.262817816,64.14385461,0.014810403,86.35497764,0.019938808,675.0342632,0.155861063,1077.656906,0.248824037,3.402231812,0.000785553,1,0.000230894,7.655021667,0.001767495,255.5748315,0.059010582,312.2241265,0.072090539,9.62994549,0.00978653,11.51565504,0.011702901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011964700,Illinois,Bureau,0,3072,1216,0,0,0,0,0,0,0,0,0,7.3,70402,1,1,0,0,0,1,0,681.6523107,681.6523107,0,191.9140449,191.9140449,0,3071.999994,0.999999998,677.5816029,0.220566928,716.9999993,0.233398437,528.0000003,0.171875,3001.999995,0.97721354,8.999999858,0.002929687,2.999999976,0.000976562,0,0,0.999999971,0.000325521,56.99999996,0.018554687,78.99999923,0.025716146,43.57898315,0.03583798,113.9673262,0.09372313,3071.999994,0.999999998,677.5816029,0.220566928,716.9999993,0.233398437,528.0000003,0.171875,3001.999995,0.97721354,8.999999858,0.002929687,2.999999976,0.000976562,0,0,0.999999971,0.000325521,56.99999996,0.018554687,78.99999923,0.025716146,43.57898315,0.03583798,113.9673262,0.09372313,681.6523107,0.221892028,191.9140449,0.06247202,165.0294804,0.053720534,115.2226503,0.037507373,666.6523123,0.217009216,2.000000046,0.000651042,0,0,0,0,0,0,13.00000006,0.004231771,19.00000023,0.006184896,12.72721306,0.010466458,25.02923438,0.020583252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011964800,Illinois,Bureau,0,3496,1343,0,44,0.0125858,0,0,0,0,0,0,11.5,67607,1,1,0,0,0,1,0,3102.210843,3102.210843,0,706.10129,706.10129,0,3495.999983,0.999999995,818.9389939,0.234250284,929.9999974,0.266018306,628.9999969,0.179919908,3432.999986,0.981979401,6.000000032,0.001716247,11.99999957,0.003432494,0,0,2.999999978,0.000858124,41.99999993,0.01201373,75.00000005,0.021453089,35.86173647,0.026702708,145.2925258,0.108185053,3495.999983,0.999999995,818.9389939,0.234250284,929.9999974,0.266018306,628.9999969,0.179919908,3432.999986,0.981979401,6.000000032,0.001716247,11.99999957,0.003432494,0,0,2.999999978,0.000858124,41.99999993,0.01201373,75.00000005,0.021453089,35.86173647,0.026702708,145.2925258,0.108185053,3102.210843,0.887360081,706.10129,0.201974053,836.2184955,0.239192933,571.3911099,0.163441393,3041.911324,0.870111935,6.000000032,0.001716247,11.01620047,0.003151087,0,0,2.999999978,0.000858124,40.28332083,0.011522689,72.99999997,0.020881007,33.25309051,0.024760306,128.0835265,0.095371204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011964900,Illinois,Bureau,0,2815,1178,0,9,0.0031972,0,0,0,1,1,1,8.5,49414,0,0,0,0,0,0,0,0,0,0,0,0,0,2739.325597,0.973117441,1116.654275,0.396680027,636.0106222,0.225936278,437.8951529,0.155557781,2644.878065,0.93956592,16.00000016,0.005683837,23.92107651,0.008497718,2.00000008,0.00071048,6.000000027,0.002131439,46.52645743,0.016528049,99.48699527,0.035341739,131.2556151,0.111422424,177.6483514,0.150805052,1969.815708,0.699756912,772.5151789,0.274428127,443.4526935,0.15753204,335.023476,0.119013668,1908.615714,0.678016239,6.954741456,0.002470601,12.99067799,0.004614806,2.00000008,0.00071048,6.000000027,0.002131439,33.25457218,0.011813347,62.04622715,0.022041289,68.84827823,0.058445058,126.3625129,0.107268687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011965000,Illinois,Bureau,0,4078,1514,0,0,0,0,0,0,1,1,1,11.9,55600,0,0,0,0,0,0,0,29.98179183,29.98179183,0,11.05069061,11.05069061,0,4077.999988,0.999999997,1745.796553,0.428101165,1075.999997,0.26385483,552.9999993,0.135605689,3351.999995,0.821971554,31.99999992,0.007846984,36.99999969,0.009073075,0,0,24.99999973,0.006130456,631.9999977,0.15497793,1230.999996,0.301863658,112.231287,0.074128987,171.2521606,0.113112391,4077.999988,0.999999997,1745.796553,0.428101165,1075.999997,0.26385483,552.9999993,0.135605689,3351.999995,0.821971554,31.99999992,0.007846984,36.99999969,0.009073075,0,0,24.99999973,0.006130456,631.9999977,0.15497793,1230.999996,0.301863658,112.231287,0.074128987,171.2521606,0.113112391,29.98179183,0.007352082,11.05069061,0.002709831,6.031015231,0.001478915,3.974051389,0.00097451,29.64354268,0.007269137,0,0,0,0,0,0,0,0,0.338249147,8.29E-05,0.338249147,8.29E-05,0.580990181,0.000383745,1.325296641,0.000875361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011965100,Illinois,Bureau,0,4152,1707,0,79,0.019027,0,0,0,0,0,0,10.5,62426,0,0,0,0,0,0,0,0,0,0,0,0,0,3524.642178,0.848902259,858.2547538,0.206708756,789.9322446,0.190253431,661.4371429,0.15930567,3289.201844,0.792196976,29.00000002,0.006984586,21.99999957,0.005298651,0,0,13.74574019,0.003310631,170.6945934,0.041111415,334.9728794,0.080677476,34.96148842,0.020481247,123.4900293,0.07234331,2441.669232,0.588070624,491.1114585,0.118283107,547.709351,0.131914584,448.2387609,0.107957312,2312.219542,0.556892953,12.00000002,0.002890173,19.99586444,0.00481596,0,0,11.00000013,0.002649326,86.45382795,0.020822213,151.8324091,0.036568499,21.56139385,0.012631162,87.92744959,0.051509929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011965200,Illinois,Bureau,1,3600,1484,0,36,0.01,0,0,0,0,0,0,13.8,61409,1,1,1,1,1,0,0,719.7543317,1565.836389,719.7543317,173.6185209,411.3574351,173.6185209,1565.836389,0.434954552,411.3574351,0.114265954,336.499982,0.093472217,278.7808225,0.077439117,1469.622365,0.408228435,13.0465191,0.003624033,18.14098997,0.005039164,0,0,0,0,65.02651287,0.01806292,114.4706783,0.031797411,20.92856775,0.014102808,67.73463868,0.045643288,719.7543317,0.199931759,173.6185209,0.048227367,140.1404582,0.038927905,133.5968902,0.037110247,692.718417,0.192421782,2.325330117,0.000645925,6.999999953,0.001944444,0,0,0,0,17.71057864,0.004919605,42.49953559,0.011805427,10.87612116,0.007328923,29.94274058,0.020177049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011965300,Illinois,Bureau,1,3429,1471,0,108,0.0314961,1,1,1,0,0,1,21.6,54883,1,1,1,1,1,0,0,2580.655635,3407.174673,2580.655635,1079.046702,1405.878837,1079.046702,3407.174673,0.993635075,1405.878837,0.409996744,750.0000007,0.21872266,647.4869065,0.188826744,3294.212744,0.960691964,13.99999996,0.004082823,31.00000002,0.009040537,0,0,13.00000009,0.003791193,54.96191667,0.016028555,77.96191681,0.02273605,87.19837663,0.059278298,187.0780673,0.127177476,2580.655635,0.752597152,1079.046702,0.314682619,535.4945855,0.1561664,558.045466,0.162742918,2509.009158,0.731702875,6.091182851,0.001776373,18.76123825,0.005471344,0,0,8.833245043,0.002576041,37.96080082,0.011070516,55.48002372,0.016179651,51.85533464,0.035251757,144.473419,0.098214425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011965400,Illinois,Bureau,1,3549,1637,0,133,0.0374753,0,0,0,0,1,0,10.8,70644,1,1,1,1,1,0,0,3549.000013,3549.000013,3549.000013,934.1522113,934.1522113,934.1522113,3549.000013,1.000000004,934.1522113,0.263215613,649.999999,0.183150183,978.0000133,0.275570587,3407.000013,0.959988733,19.99999965,0.00563539,45.00000072,0.012679628,4.000000057,0.001127078,5.000000008,0.001408848,67.9999999,0.019160327,83.99999985,0.023668639,179.0140488,0.109354947,208.3818855,0.127294982,3549.000013,1.000000004,934.1522113,0.263215613,649.999999,0.183150183,978.0000133,0.275570587,3407.000013,0.959988733,19.99999965,0.00563539,45.00000072,0.012679628,4.000000057,0.001127078,5.000000008,0.001408848,67.9999999,0.019160327,83.99999985,0.023668639,179.0140488,0.109354947,208.3818855,0.127294982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011965500,Illinois,Bureau,0,3759,1476,0,47,0.0125033,0,0,0,0,0,0,11.9,63015,1,1,0,0,0,1,0,510.2421793,510.2421793,0,36.95606766,36.95606766,0,3758.999994,0.999999998,1019.553348,0.271229941,865.9999997,0.23038042,697.9999973,0.185687682,3667.999996,0.975791433,9.999999758,0.002660282,19.99999965,0.005320564,0,0,13.00000017,0.003458367,48.00000049,0.012769354,64.99999965,0.017291833,49.12656076,0.033283578,120.1885713,0.081428571,3758.999994,0.999999998,1019.553348,0.271229941,865.9999997,0.23038042,697.9999973,0.185687682,3667.999996,0.975791433,9.999999758,0.002660282,19.99999965,0.005320564,0,0,13.00000017,0.003458367,48.00000049,0.012769354,64.99999965,0.017291833,49.12656076,0.033283578,120.1885713,0.081428571,510.2421793,0.135738808,36.95606766,0.009831356,110.41021,0.029372229,95.16869742,0.025317557,505.3271132,0.134431262,0.266752424,7.10E-05,0,0,0,0,0,0,4.648313689,0.001236583,4.942270278,0.001314783,20.14762351,0.013650151,16.65181718,0.011281719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011965600,Illinois,Bureau,0,3028,1236,0,0,0,0,0,0,0,0,0,11.2,58482,1,1,0,0,0,1,0,2178.092924,2178.092924,0,723.2007803,723.2007803,0,3027.999997,0.999999999,1008.206682,0.332961256,702.9999999,0.232166446,529.0000013,0.174702775,2938.999999,0.970607661,14.99999981,0.004953765,9.00000006,0.002972259,0,0,5.000000013,0.001651255,60.00000015,0.019815059,74.99999947,0.024768824,32.29771517,0.026130838,123.2891859,0.099748532,3027.999997,0.999999999,1008.206682,0.332961256,702.9999999,0.232166446,529.0000013,0.174702775,2938.999999,0.970607661,14.99999981,0.004953765,9.00000006,0.002972259,0,0,5.000000013,0.001651255,60.00000015,0.019815059,74.99999947,0.024768824,32.29771517,0.026130838,123.2891859,0.099748532,2178.092924,0.719317346,723.2007803,0.238837774,524.0345952,0.173062944,370.7037808,0.122425291,2127.412877,0.70258021,7.562185598,0.002497419,8.00000006,0.002642008,0,0,1.184657192,0.000391234,33.93320874,0.011206476,48.85988498,0.016136025,19.87381613,0.016079139,89.45679471,0.072376048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17013951200,Illinois,Calhoun,0,2681,1116,0,77,0.0287206,0,0,0,0,0,0,14.3,58646,1,1,0,0,0,1,0,564.8897491,564.8897491,0,215.779421,215.779421,0,2102.100555,0.784073314,713.836413,0.266257521,453.4764486,0.169144516,414.891393,0.154752478,2068.543642,0.771556748,5.93894906,0.002215199,9.865191682,0.003679669,0,0,6.261272007,0.002335424,11.49149638,0.004286272,16.81517598,0.006271979,44.00811524,0.039433795,115.3485652,0.103358929,1698.763014,0.633630367,622.8606209,0.232323991,348.487627,0.129984195,344.4616993,0.128482544,1676.17443,0.625204935,1.00000003,0.000372995,9.00000017,0.003356956,0,0,4.256110131,0.001587508,8.332471349,0.003107971,11.95940279,0.004460799,36.11624467,0.032362226,95.17719985,0.085284229,564.8897491,0.210701137,215.779421,0.080484678,116.5868318,0.043486323,124.1780741,0.046317819,560.8897488,0.209209157,0,0,3.000000059,0.001118985,0,0,0,0,1,0.000372995,7.000000151,0.002610966,14.95378545,0.013399449,31.08531015,0.027854221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17013951300,Illinois,Calhoun,0,2408,969,0,13,0.0053987,0,0,0,0,0,0,9.2,66060,0,0,0,0,0,0,0,12.61361555,12.61361555,0,2.948507615,2.948507615,0,2408.000005,1.000000002,602.196775,0.250081717,541.0000021,0.224667775,450.0000007,0.186877077,2392.000006,0.993355484,0,0,1.00000003,0.000415282,0,0,1.99999996,0.000830565,12.99999994,0.005398671,19.99999985,0.008305648,8.221525278,0.008484546,91.64824649,0.094580234,2403.945339,0.998316171,601.1002798,0.249626362,539.447062,0.224022866,449.6887634,0.186747825,2387.94534,0.991671653,0,0,1.00000003,0.000415282,0,0,1.99999996,0.000830565,12.99999994,0.005398671,19.99999985,0.008305648,8.208955885,0.008471575,91.50321091,0.094430558,12.61361555,0.005238212,2.948507615,0.001224463,3,0.001245847,1.270420039,0.000527583,12.61361555,0.005238212,0,0,0,0,0,0,0,0,0,0,0,0,0.060107519,6.20E-05,0.653773079,0.000674688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17015960100,Illinois,Carroll,0,3578,1544,0,16,0.0044718,0,0,0,0,0,0,11.3,61750,0,0,0,0,0,0,0,260.8312668,260.8312668,0,61.48165593,61.48165593,0,3578,1,1117.383338,0.312292716,705.9999974,0.197316936,830.0000032,0.23197317,3522.999997,0.984628283,7.00000016,0.0019564,12.00000006,0.003353829,0,0,15.00000022,0.004192286,21,0.005869201,36.99999994,0.010340973,29.09295296,0.018842586,135.0635623,0.0874764,3578,1,1117.383338,0.312292716,705.9999974,0.197316936,830.0000032,0.23197317,3522.999997,0.984628283,7.00000016,0.0019564,12.00000006,0.003353829,0,0,15.00000022,0.004192286,21,0.005869201,36.99999994,0.010340973,29.09295296,0.018842586,135.0635623,0.0874764,260.8312668,0.072898621,61.48165593,0.017183246,56.76695462,0.015865555,57.9724988,0.016202487,257.8312669,0.072060164,0,0,2,0.000558971,0,0,0,0,0.999999976,0.000279486,4.786765055,0.001337833,0,0,9.318679848,0.006035414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
